"run_type","pass","position","threads","search","event","helper","diagnostic"
"measured","4","4","4","386","exit","3","SMPDIAG search=386 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=422 abort_ms=422 bestmove_ms=pending helper_elapsed_ns=421737900 helper_nodes=147081 search_elapsed_ns=422033900 exit_cause=helper-abort completed_depth=13 bestmove=b5c4 exception=- tt_reads=257047 tt_writes=146417 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","4","4","386","exit","1","SMPDIAG search=386 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=422 abort_ms=422 bestmove_ms=pending helper_elapsed_ns=421770700 helper_nodes=147330 search_elapsed_ns=422033900 exit_cause=helper-abort completed_depth=13 bestmove=b5c4 exception=- tt_reads=264078 tt_writes=146667 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","4","4","386","bestmove","-","SMPDIAG search=386 event=bestmove source=main-result move=b5c4 legal=true main_depth=13 main_move=b5c4 latest_move=b5c4 main_score_cp=-31 main_nodes=145642 main_qnodes=377950 main_tt_hits=109970 main_pv=b5c4,e2e4,c8a6,b1c3,e7e6,d1a4,c7c6,f1c4,a6c4,a4c4,d7d5 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=422 bestmove_ms=422 search_elapsed_ns=422049700"
"measured","4","4","4","386","drained","-","SMPDIAG search=386 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=422465500 hashfull=276"
"measured","4","4","1","387","begin","-","SMPDIAG search=387 event=begin threads=1 helpers=0 available_cores=16"
"measured","4","4","1","387","bestmove","-","SMPDIAG search=387 event=bestmove source=main-result move=b5c4 legal=true main_depth=13 main_move=b5c4 latest_move=b5c4 main_score_cp=-45 main_nodes=444366 main_qnodes=1180659 main_tt_hits=97281 main_pv=b5c4,e2e4,c7c6,f1c4,d7d5,e4d5,c6d5,c4d3,b8c6,g1f3,g8f6,e1g1,a8b8 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=1193 bestmove_ms=1193 search_elapsed_ns=1193413900"
"measured","4","4","1","387","drained","-","SMPDIAG search=387 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1193453800 hashfull=324"
"measured","4","5","4","388","begin","-","SMPDIAG search=388 event=begin threads=4 helpers=3 available_cores=16"
"measured","4","5","4","388","submit","1","SMPDIAG search=388 event=submit helper=1 ms=0 start_depth=2"
"measured","4","5","4","388","submit","2","SMPDIAG search=388 event=submit helper=2 ms=0 start_depth=1"
"measured","4","5","4","388","submit","3","SMPDIAG search=388 event=submit helper=3 ms=0 start_depth=3"
"measured","4","5","4","388","start","2","SMPDIAG search=388 event=start helper=2 ms=0"
"measured","4","5","4","388","start","3","SMPDIAG search=388 event=start helper=3 ms=0"
"measured","4","5","4","388","start","1","SMPDIAG search=388 event=start helper=1 ms=0"
"measured","4","5","4","388","exit","2","SMPDIAG search=388 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1850 abort_ms=1850 bestmove_ms=1850 helper_elapsed_ns=1849938100 helper_nodes=613258 search_elapsed_ns=1850181300 exit_cause=helper-abort completed_depth=13 bestmove=g1h1 exception=- tt_reads=828694 tt_writes=607962 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","5","4","388","bestmove","-","SMPDIAG search=388 event=bestmove source=main-result move=d1d3 legal=true main_depth=13 main_move=d1d3 latest_move=d1d3 main_score_cp=411 main_nodes=615073 main_qnodes=1545939 main_tt_hits=164679 main_pv=d1d3,h5f7,c4f7,f8f7,a3a4,c8e6,b2b3,e7g6,g2g3,c7c6,e3f5,d6d5,c1e3,d5e4 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1850 bestmove_ms=1850 search_elapsed_ns=1850178700"
"measured","4","5","4","388","exit","3","SMPDIAG search=388 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1850 abort_ms=1850 bestmove_ms=1850 helper_elapsed_ns=1849938700 helper_nodes=615509 search_elapsed_ns=1850181800 exit_cause=helper-abort completed_depth=13 bestmove=g1h1 exception=- tt_reads=835810 tt_writes=610258 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","5","4","388","exit","1","SMPDIAG search=388 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1850 abort_ms=1850 bestmove_ms=1850 helper_elapsed_ns=1849938000 helper_nodes=638271 search_elapsed_ns=1850181200 exit_cause=helper-abort completed_depth=13 bestmove=g1h1 exception=- tt_reads=869371 tt_writes=632887 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","5","4","388","drained","-","SMPDIAG search=388 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1850261000 hashfull=857"
"measured","4","5","1","389","begin","-","SMPDIAG search=389 event=begin threads=1 helpers=0 available_cores=16"
"measured","4","5","1","389","bestmove","-","SMPDIAG search=389 event=bestmove source=main-result move=d1d3 legal=true main_depth=13 main_move=d1d3 latest_move=d1d3 main_score_cp=416 main_nodes=1549645 main_qnodes=3889617 main_tt_hits=292659 main_pv=d1d3,h7h6,c1d2,h5f7,c4f7 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=4478 bestmove_ms=4478 search_elapsed_ns=4478268000"
"measured","4","5","1","389","drained","-","SMPDIAG search=389 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=4478309800 hashfull=720"
"measured","4","5","2","390","begin","-","SMPDIAG search=390 event=begin threads=2 helpers=1 available_cores=16"
"measured","4","5","2","390","submit","1","SMPDIAG search=390 event=submit helper=1 ms=0 start_depth=2"
"measured","4","5","2","390","start","1","SMPDIAG search=390 event=start helper=1 ms=0"
"measured","4","5","2","390","exit","1","SMPDIAG search=390 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1897 abort_ms=1897 bestmove_ms=1897 helper_elapsed_ns=1897622600 helper_nodes=668785 search_elapsed_ns=1897684900 exit_cause=helper-abort completed_depth=13 bestmove=d1d3 exception=- tt_reads=910836 tt_writes=662712 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","5","2","390","bestmove","-","SMPDIAG search=390 event=bestmove source=main-result move=d1d3 legal=true main_depth=13 main_move=d1d3 latest_move=d1d3 main_score_cp=419 main_nodes=660493 main_qnodes=1578316 main_tt_hits=192602 main_pv=d1d3,c7c6,c1d2,b6b5,c4b3,h5f7,b3f7,f8f7,a3a4,b5a4,e3c4,f7f6,c3a4 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=1897 bestmove_ms=1897 search_elapsed_ns=1897684100"
"measured","4","5","2","390","drained","-","SMPDIAG search=390 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1897727900 hashfull=657"
"measured","4","6","1","391","begin","-","SMPDIAG search=391 event=begin threads=1 helpers=0 available_cores=16"
"measured","4","6","1","391","bestmove","-","SMPDIAG search=391 event=bestmove source=main-result move=b4b2 legal=true main_depth=13 main_move=b4b2 latest_move=b4b2 main_score_cp=-43 main_nodes=634214 main_qnodes=1300189 main_tt_hits=229620 main_pv=b4b2,e3d2,b2b6,g1h1,a8b8,d3d4,c6c5,a1b1,b6a5,d4d5,b8b1,f1b1 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=1688 bestmove_ms=1688 search_elapsed_ns=1688455700"
"measured","4","6","1","391","drained","-","SMPDIAG search=391 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1688500700 hashfull=408"
"measured","4","6","2","392","begin","-","SMPDIAG search=392 event=begin threads=2 helpers=1 available_cores=16"
"measured","4","6","2","392","submit","1","SMPDIAG search=392 event=submit helper=1 ms=0 start_depth=2"
"measured","4","6","2","392","start","1","SMPDIAG search=392 event=start helper=1 ms=0"
"measured","4","6","2","392","exit","1","SMPDIAG search=392 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1167 abort_ms=1167 bestmove_ms=1167 helper_elapsed_ns=1167919800 helper_nodes=435310 search_elapsed_ns=1167964400 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=715162 tt_writes=432311 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","6","2","392","bestmove","-","SMPDIAG search=392 event=bestmove source=main-result move=b4b2 legal=true main_depth=13 main_move=b4b2 latest_move=b4b2 main_score_cp=-34 main_nodes=441233 main_qnodes=913461 main_tt_hits=215098 main_pv=b4b2,e3d2,b2a3,a1b1,a8b8,b1b8 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=1167 bestmove_ms=1167 search_elapsed_ns=1167961700"
"measured","4","6","2","392","drained","-","SMPDIAG search=392 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1168013000 hashfull=372"
"measured","4","6","4","393","begin","-","SMPDIAG search=393 event=begin threads=4 helpers=3 available_cores=16"
"measured","4","6","4","393","submit","1","SMPDIAG search=393 event=submit helper=1 ms=0 start_depth=2"
"measured","4","6","4","393","submit","2","SMPDIAG search=393 event=submit helper=2 ms=0 start_depth=1"
"measured","4","6","4","393","submit","3","SMPDIAG search=393 event=submit helper=3 ms=0 start_depth=3"
"measured","4","6","4","393","start","1","SMPDIAG search=393 event=start helper=1 ms=0"
"measured","4","6","4","393","start","2","SMPDIAG search=393 event=start helper=2 ms=0"
"measured","4","6","4","393","start","3","SMPDIAG search=393 event=start helper=3 ms=0"
"measured","4","6","4","393","exit","2","SMPDIAG search=393 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1734 abort_ms=1734 bestmove_ms=1734 helper_elapsed_ns=1734370600 helper_nodes=579097 search_elapsed_ns=1734406000 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=915311 tt_writes=575799 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","6","4","393","exit","3","SMPDIAG search=393 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1734 abort_ms=1734 bestmove_ms=1734 helper_elapsed_ns=1734353600 helper_nodes=584051 search_elapsed_ns=1734406000 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=976918 tt_writes=580670 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","6","4","393","exit","1","SMPDIAG search=393 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1734 abort_ms=1734 bestmove_ms=1734 helper_elapsed_ns=1734376000 helper_nodes=583536 search_elapsed_ns=1734406000 exit_cause=helper-abort completed_depth=13 bestmove=b4b2 exception=- tt_reads=959323 tt_writes=580126 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","6","4","393","bestmove","-","SMPDIAG search=393 event=bestmove source=main-result move=b4b2 legal=true main_depth=13 main_move=b4b2 latest_move=b4b2 main_score_cp=-63 main_nodes=575253 main_qnodes=1274885 main_tt_hits=314190 main_pv=b4b2,d3d4,b2a3,e3d3,a8b8,a1b1,b8b1,f1b1,e8d8,h2h3,c6c5,d4d5 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1734 bestmove_ms=1734 search_elapsed_ns=1734405000"
"measured","4","6","4","393","drained","-","SMPDIAG search=393 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1734480400 hashfull=744"
"measured","4","7","2","394","begin","-","SMPDIAG search=394 event=begin threads=2 helpers=1 available_cores=16"
"measured","4","7","2","394","submit","1","SMPDIAG search=394 event=submit helper=1 ms=0 start_depth=2"
"measured","4","7","2","394","start","1","SMPDIAG search=394 event=start helper=1 ms=0"
"measured","4","7","2","394","exit","1","SMPDIAG search=394 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1273 abort_ms=1273 bestmove_ms=1273 helper_elapsed_ns=1273663300 helper_nodes=532699 search_elapsed_ns=1273692400 exit_cause=helper-abort completed_depth=13 bestmove=a2a3 exception=- tt_reads=719738 tt_writes=527863 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","7","2","394","bestmove","-","SMPDIAG search=394 event=bestmove source=main-result move=a2a3 legal=true main_depth=13 main_move=a2a3 latest_move=a2a3 main_score_cp=-308 main_nodes=534248 main_qnodes=1344225 main_tt_hits=141327 main_pv=a2a3,d7b6,g2g4,f5g4,h3g4,c8d7,h2h4,f7e7 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=1273 bestmove_ms=1273 search_elapsed_ns=1273690700"
"measured","4","7","2","394","drained","-","SMPDIAG search=394 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1273737900 hashfull=551"
"measured","4","7","4","395","begin","-","SMPDIAG search=395 event=begin threads=4 helpers=3 available_cores=16"
"measured","4","7","4","395","submit","1","SMPDIAG search=395 event=submit helper=1 ms=0 start_depth=2"
"measured","4","7","4","395","submit","2","SMPDIAG search=395 event=submit helper=2 ms=0 start_depth=1"
"measured","4","7","4","395","submit","3","SMPDIAG search=395 event=submit helper=3 ms=0 start_depth=3"
"measured","4","7","4","395","start","1","SMPDIAG search=395 event=start helper=1 ms=0"
"measured","4","7","4","395","start","2","SMPDIAG search=395 event=start helper=2 ms=0"
"measured","4","7","4","395","start","3","SMPDIAG search=395 event=start helper=3 ms=0"
"measured","4","7","4","395","exit","3","SMPDIAG search=395 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=983 abort_ms=983 bestmove_ms=983 helper_elapsed_ns=983076400 helper_nodes=385859 search_elapsed_ns=983111400 exit_cause=helper-abort completed_depth=13 bestmove=h3f5 exception=- tt_reads=554359 tt_writes=382480 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","7","4","395","exit","1","SMPDIAG search=395 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=983 abort_ms=983 bestmove_ms=983 helper_elapsed_ns=983082400 helper_nodes=412888 search_elapsed_ns=983111600 exit_cause=helper-abort completed_depth=12 bestmove=h3f5 exception=- tt_reads=546915 tt_writes=409454 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=1 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","7","4","395","bestmove","-","SMPDIAG search=395 event=bestmove source=main-result move=h3f5 legal=true main_depth=13 main_move=h3f5 latest_move=h3f5 main_score_cp=-304 main_nodes=398201 main_qnodes=954365 main_tt_hits=132347 main_pv=h3f5,e6f5,e5e6,f7f8,e6d7 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=983 bestmove_ms=983 search_elapsed_ns=983109800"
"measured","4","7","4","395","exit","2","SMPDIAG search=395 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=983 abort_ms=983 bestmove_ms=983 helper_elapsed_ns=983080500 helper_nodes=393585 search_elapsed_ns=983113500 exit_cause=helper-abort completed_depth=12 bestmove=f3d4 exception=- tt_reads=577262 tt_writes=389537 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","7","4","395","drained","-","SMPDIAG search=395 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=983200300 hashfull=679"
"measured","4","7","1","396","begin","-","SMPDIAG search=396 event=begin threads=1 helpers=0 available_cores=16"
"measured","4","7","1","396","bestmove","-","SMPDIAG search=396 event=bestmove source=main-result move=h3f5 legal=true main_depth=13 main_move=h3f5 latest_move=h3f5 main_score_cp=-295 main_nodes=994398 main_qnodes=2473757 main_tt_hits=160864 main_pv=h3f5,a6a5,a2a3,e6f5,e5e6,f7f6,e6d7,c8d7,f3e5,d7e6,e5c6,d8c7,c6d4,e6d7,h2h4 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=2285 bestmove_ms=2285 search_elapsed_ns=2285822100"
"measured","4","7","1","396","drained","-","SMPDIAG search=396 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=2285893500 hashfull=574"
"measured","4","8","4","397","begin","-","SMPDIAG search=397 event=begin threads=4 helpers=3 available_cores=16"
"measured","4","8","4","397","submit","1","SMPDIAG search=397 event=submit helper=1 ms=0 start_depth=2"
"measured","4","8","4","397","submit","2","SMPDIAG search=397 event=submit helper=2 ms=0 start_depth=1"
"measured","4","8","4","397","submit","3","SMPDIAG search=397 event=submit helper=3 ms=0 start_depth=3"
"measured","4","8","4","397","start","1","SMPDIAG search=397 event=start helper=1 ms=0"
"measured","4","8","4","397","start","2","SMPDIAG search=397 event=start helper=2 ms=0"
"measured","4","8","4","397","start","3","SMPDIAG search=397 event=start helper=3 ms=0"
"measured","4","8","4","397","exit","1","SMPDIAG search=397 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1698 abort_ms=1698 bestmove_ms=1698 helper_elapsed_ns=1698429400 helper_nodes=607102 search_elapsed_ns=1698461100 exit_cause=helper-abort completed_depth=13 bestmove=b3c2 exception=- tt_reads=966330 tt_writes=603824 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","8","4","397","exit","2","SMPDIAG search=397 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1698 abort_ms=1698 bestmove_ms=1698 helper_elapsed_ns=1698427500 helper_nodes=612458 search_elapsed_ns=1698461100 exit_cause=helper-abort completed_depth=13 bestmove=b3c2 exception=- tt_reads=1021290 tt_writes=609274 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","8","4","397","bestmove","-","SMPDIAG search=397 event=bestmove source=main-result move=b3c2 legal=true main_depth=13 main_move=b3c2 latest_move=b3c2 main_score_cp=20 main_nodes=598568 main_qnodes=1247466 main_tt_hits=310339 main_pv=b3c2,e7g6,d2f3,d8d6,f3e5,c8d7,a2a4,a8e8,a1e1,a7a6,g1h1,a6a5,e3d2 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1698 bestmove_ms=1698 search_elapsed_ns=1698459900"
"measured","4","8","4","397","exit","3","SMPDIAG search=397 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1698 abort_ms=1698 bestmove_ms=1698 helper_elapsed_ns=1698424700 helper_nodes=614019 search_elapsed_ns=1698461600 exit_cause=helper-abort completed_depth=13 bestmove=b3c2 exception=- tt_reads=987189 tt_writes=610882 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","8","4","397","drained","-","SMPDIAG search=397 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1698529000 hashfull=798"
"measured","4","8","1","398","begin","-","SMPDIAG search=398 event=begin threads=1 helpers=0 available_cores=16"
"measured","4","8","1","398","bestmove","-","SMPDIAG search=398 event=bestmove source=main-result move=b3c2 legal=true main_depth=13 main_move=b3c2 latest_move=b3c2 main_score_cp=16 main_nodes=944419 main_qnodes=1841645 main_tt_hits=307182 main_pv=b3c2,e7g6,d2f3,c7c6,f3e5,c8d7,a1e1,a7a6 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=2394 bestmove_ms=2394 search_elapsed_ns=2394387700"
"measured","4","8","1","398","drained","-","SMPDIAG search=398 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=2394429400 hashfull=560"
"measured","4","8","2","399","begin","-","SMPDIAG search=399 event=begin threads=2 helpers=1 available_cores=16"
"measured","4","8","2","399","submit","1","SMPDIAG search=399 event=submit helper=1 ms=0 start_depth=2"
"measured","4","8","2","399","start","1","SMPDIAG search=399 event=start helper=1 ms=0"
"measured","4","8","2","399","exit","1","SMPDIAG search=399 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1501 abort_ms=1501 bestmove_ms=1501 helper_elapsed_ns=1501551100 helper_nodes=581292 search_elapsed_ns=1501587200 exit_cause=helper-abort completed_depth=13 bestmove=b3c2 exception=- tt_reads=970704 tt_writes=578691 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","4","8","2","399","bestmove","-","SMPDIAG search=399 event=bestmove source=main-result move=b3c2 legal=true main_depth=13 main_move=b3c2 latest_move=b3c2 main_score_cp=18 main_nodes=579900 main_qnodes=1140415 main_tt_hits=261608 main_pv=b3c2,e7g6,d2f3,d8d6,f3e5,c8d7,a2a4,a7a5,a1e1,c7c6,g1h1 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=1501 bestmove_ms=1501 search_elapsed_ns=1501583900"
"measured","4","8","2","399","drained","-","SMPDIAG search=399 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1501640600 hashfull=587"
"measured","4","9","1","400","begin","-","SMPDIAG search=400 event=begin threads=1 helpers=0 available_cores=16"
"measured","4","9","1","400","bestmove","-","SMPDIAG search=400 event=bestmove source=main-result move=c6g6 legal=true main_depth=13 main_move=c6g6 latest_move=c6g6 main_score_cp=-110 main_nodes=258683 main_qnodes=591758 main_tt_hits=78893 main_pv=c6g6,d7g7,g6d6,d4a7,d6d5,g8f7,d5d6,f7e7,d6c6,g7f7,c6c7,e7f6,c7f7,f6f7,a5a6,a7c5 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=475 bestmove_ms=475 search_elapsed_ns=475104500"
"measured","4","9","1","400","drained","-","SMPDIAG search=400 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=475160100 hashfull=175"
"measured","4","9","2","401","begin","-","SMPDIAG search=401 event=begin threads=2 helpers=1 available_cores=16"
"measured","4","9","2","401","submit","1","SMPDIAG search=401 event=submit helper=1 ms=0 start_depth=2"
"measured","4","9","2","401","start","1","SMPDIAG search=401 event=start helper=1 ms=0"
"measured","4","9","2","401","exit","1","SMPDIAG search=401 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=965 abort_ms=965 bestmove_ms=pending helper_elapsed_ns=965268400 helper_nodes=508352 search_elapsed_ns=965304300 exit_cause=helper-abort completed_depth=13 bestmove=c6g6 exception=- tt_reads=697813 tt_writes=504843 tt_other=1 after_abort=2 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=2 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
