"run_type","pass","position","fen","threads","search","main_depth","main_nodes","main_qnodes","main_tt_hits","main_ttd_ms","main_nps_uci","hashfull_depth13","final_hashfull","main_move","bestmove","bestmove_source","legal","total_nodes","total_nps","drain_elapsed_ns","helpers_submitted","helpers_started","helpers_exited","helper_exceptions","info_line","bestmove_diagnostic"
"measured","4","25","r3k2r/4npp1/1pq1p2p/p6b/PpP1PP1P/7N/2P1QP2/R1B2RK1 b kq - 0 18","4","449","13","203165","1031867","82143","674","301431","415","415","h5e2","h5e2","main-result","true","845239","1251321.103","675477300","3","3","3","0","info depth 13 seldepth 26 score cp 1599 nodes 203165 nps 301431 time 674 hashfull 415 pv h5e2 f1e1 c6e4 c1e3","{move=h5e2, main_pv=h5e2,f1e1,c6e4,c1e3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=675400000, helper_started=3, main_score_cp=1599, main_qnodes=1031867, source=main-result, main_tt_hits=82143, abort_ms=675, main_move=h5e2, main_nodes=203165, search=449, main_depth=13, legal=true, helper_pending=0, bestmove_ms=675, event=bestmove, latest_move=h5e2}"
"measured","4","25","r3k2r/4npp1/1pq1p2p/p6b/PpP1PP1P/7N/2P1QP2/R1B2RK1 b kq - 0 18","1","450","13","145819","320245","48975","353","413084","105","105","h5e2","h5e2","main-result","true","145819","412099.216","353844400","0","0","0","0","info depth 13 seldepth 24 score cp 1578 nodes 145819 nps 413084 time 353 hashfull 105 pv h5e2 f1e1 c6e4 c1e3 e4c4 g1h2 e8g8 e3b6 e7f5 a1c1 f5h4 h2g3 h4f3 e1h1","{move=h5e2, main_pv=h5e2,f1e1,c6e4,c1e3,e4c4,g1h2,e8g8,e3b6,e7f5,a1c1,f5h4,h2g3,h4f3,e1h1, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=353797000, helper_started=0, main_score_cp=1578, main_qnodes=320245, source=main-result, main_tt_hits=48975, abort_ms=353, main_move=h5e2, main_nodes=145819, search=450, main_depth=13, legal=true, helper_pending=0, bestmove_ms=353, event=bestmove, latest_move=h5e2}"
"measured","4","26","8/8/k7/1p6/2p5/2P1K3/8/8 b - - 0 67","4","451","13","41258","125642","30187","79","522253","19","19","a6a5","a6a5","main-result","true","185156","2298809.475","80544300","3","3","3","0","info depth 13 seldepth 21 score cp 397 nodes 41258 nps 522253 time 79 hashfull 19 pv a6a5 e3d2 a5a4 d2c2 a4a3 c2d2 a3b2 d2e3 b2c3 e3e4 b5b4 e4e3 b4b3 e3e4","{move=a6a5, main_pv=a6a5,e3d2,a5a4,d2c2,a4a3,c2d2,a3b2,d2e3,b2c3,e3e4,b5b4,e4e3,b4b3,e3e4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=80452000, helper_started=3, main_score_cp=397, main_qnodes=125642, source=main-result, main_tt_hits=30187, abort_ms=80, main_move=a6a5, main_nodes=41258, search=451, main_depth=13, legal=true, helper_pending=0, bestmove_ms=80, event=bestmove, latest_move=a6a5}"
"measured","4","26","8/8/k7/1p6/2p5/2P1K3/8/8 b - - 0 67","1","452","13","47736","108493","31594","60","795600","16","16","a6a5","a6a5","main-result","true","47736","787172.012","60642400","0","0","0","0","info depth 13 seldepth 21 score cp 422 nodes 47736 nps 795600 time 60 hashfull 16 pv a6a5 e3d2 a5a4 d2c2 a4a3 c2d2 a3b2 d2d1 b2c3 d1c1 c3d3 c1d1 c4c3","{move=a6a5, main_pv=a6a5,e3d2,a5a4,d2c2,a4a3,c2d2,a3b2,d2d1,b2c3,d1c1,c3d3,c1d1,c4c3, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=60602600, helper_started=0, main_score_cp=422, main_qnodes=108493, source=main-result, main_tt_hits=31594, abort_ms=60, main_move=a6a5, main_nodes=47736, search=452, main_depth=13, legal=true, helper_pending=0, bestmove_ms=60, event=bestmove, latest_move=a6a5}"
"measured","4","26","8/8/k7/1p6/2p5/2P1K3/8/8 b - - 0 67","2","453","13","47736","110853","31972","62","769935","16","16","a6a5","a6a5","main-result","true","89356","1413368.764","63222000","1","1","1","0","info depth 13 seldepth 21 score cp 485 nodes 47736 nps 769935 time 62 hashfull 16 pv a6a5 e3d2 a5a4 d2c2 a4a3 c2c1 a3b3 c1b1 b3c3 b1c1","{move=a6a5, main_pv=a6a5,e3d2,a5a4,d2c2,a4a3,c2c1,a3b3,c1b1,b3c3,b1c1, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=63183300, helper_started=1, main_score_cp=485, main_qnodes=110853, source=main-result, main_tt_hits=31972, abort_ms=63, main_move=a6a5, main_nodes=47736, search=453, main_depth=13, legal=true, helper_pending=0, bestmove_ms=63, event=bestmove, latest_move=a6a5}"
"measured","4","27","8/6b1/p1p4p/2P5/P1B2P1k/8/2K3P1/8 b - - 0 58","1","454","13","72278","177061","37879","109","663100","53","53","a6a5","a6a5","main-result","true","72278","657213.132","109976500","0","0","0","0","info depth 13 seldepth 22 score cp -118 nodes 72278 nps 663100 time 109 hashfull 53 pv a6a5 c4d5 g7d4 d5c6 d4c5 f4f5 h4g5 c6d7 h6h5 c2d3 h5h4 d3c4 c5d6","{move=a6a5, main_pv=a6a5,c4d5,g7d4,d5c6,d4c5,f4f5,h4g5,c6d7,h6h5,c2d3,h5h4,d3c4,c5d6, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=109933400, helper_started=0, main_score_cp=-118, main_qnodes=177061, source=main-result, main_tt_hits=37879, abort_ms=109, main_move=a6a5, main_nodes=72278, search=454, main_depth=13, legal=true, helper_pending=0, bestmove_ms=109, event=bestmove, latest_move=a6a5}"
"measured","4","27","8/6b1/p1p4p/2P5/P1B2P1k/8/2K3P1/8 b - - 0 58","2","455","13","60379","149277","38447","95","635568","66","66","a6a5","a6a5","main-result","true","122777","1274788.006","96311700","1","1","1","0","info depth 13 seldepth 23 score cp -118 nodes 60379 nps 635568 time 95 hashfull 66 pv a6a5 c4d5 g7d4 d5c6 d4c5 f4f5 h4g5 c6d7 h6h5 c2d3 h5h4 d3c4 c5d6","{move=a6a5, main_pv=a6a5,c4d5,g7d4,d5c6,d4c5,f4f5,h4g5,c6d7,h6h5,c2d3,h5h4,d3c4,c5d6, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=96272600, helper_started=1, main_score_cp=-118, main_qnodes=149277, source=main-result, main_tt_hits=38447, abort_ms=96, main_move=a6a5, main_nodes=60379, search=455, main_depth=13, legal=true, helper_pending=0, bestmove_ms=96, event=bestmove, latest_move=a6a5}"
"measured","4","27","8/6b1/p1p4p/2P5/P1B2P1k/8/2K3P1/8 b - - 0 58","4","456","13","55428","126299","42868","84","659857","68","68","a6a5","a6a5","main-result","true","219388","2582481.484","84952400","3","3","3","0","info depth 13 seldepth 21 score cp -116 nodes 55428 nps 659857 time 84 hashfull 68 pv a6a5 c4d5 g7d4 d5c6 d4c5 c6f3 c5d6 f4f5 h4g5 g2g4 g5f4 f3e2 f4e3","{move=a6a5, main_pv=a6a5,c4d5,g7d4,d5c6,d4c5,c6f3,c5d6,f4f5,h4g5,g2g4,g5f4,f3e2,f4e3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=84870400, helper_started=3, main_score_cp=-116, main_qnodes=126299, source=main-result, main_tt_hits=42868, abort_ms=84, main_move=a6a5, main_nodes=55428, search=456, main_depth=13, legal=true, helper_pending=0, bestmove_ms=84, event=bestmove, latest_move=a6a5}"
"measured","4","28","6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 40","2","457","13","3054031","13174284","905376","8208","372079","990","990","d2b4","d2b4","main-result","true","6117334","745152.528","8209505800","1","1","1","0","info depth 13 seldepth 28 score cp 250 nodes 3054031 nps 372079 time 8208 hashfull 990 pv d2b4 c5b4 a5a6 b3c3 a6a7 c3c8 a4b4 c8c1 g1g2 c1a1 b4b8 g8g7 a7a8q a1a8 b8a8 g7f6 g2f3","{move=d2b4, main_pv=d2b4,c5b4,a5a6,b3c3,a6a7,c3c8,a4b4,c8c1,g1g2,c1a1,b4b8,g8g7,a7a8q,a1a8,b8a8,g7f6,g2f3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=8209460700, helper_started=1, main_score_cp=250, main_qnodes=13174284, source=main-result, main_tt_hits=905376, abort_ms=8209, main_move=d2b4, main_nodes=3054031, search=457, main_depth=13, legal=true, helper_pending=0, bestmove_ms=8209, event=bestmove, latest_move=d2b4}"
"measured","4","28","6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 40","4","458","13","1041863","4253912","422303","2944","353893","937","937","d2b4","d2b4","main-result","true","4248104","1442580.553","2944795000","3","3","3","0","info depth 13 seldepth 28 score cp 255 nodes 1041863 nps 353893 time 2944 hashfull 937 pv d2b4 c5b4 a5a6 b3c3 a6a7 c3c8 a4b4 g8g7 b4b8 c8c1 g1g2 c1a1","{move=d2b4, main_pv=d2b4,c5b4,a5a6,b3c3,a6a7,c3c8,a4b4,g8g7,b4b8,c8c1,g1g2,c1a1, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=2944719700, helper_started=3, main_score_cp=255, main_qnodes=4253912, source=main-result, main_tt_hits=422303, abort_ms=2944, main_move=d2b4, main_nodes=1041863, search=458, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2944, event=bestmove, latest_move=d2b4}"
"measured","4","28","6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 40","1","459","13","1825906","7116080","655054","4526","403425","747","747","d2b4","d2b4","main-result","true","1825906","403287.515","4527554000","0","0","0","0","info depth 13 seldepth 28 score cp 267 nodes 1825906 nps 403425 time 4526 hashfull 747 pv d2b4 c5b4 a5a6 b3c3 a6a7 c3c8 a4b4 g8g7 b4b8 c8c1 g1g2 c1a1 a7a8q a1a8 b8a8 g7f6 g2f3 f6f5","{move=d2b4, main_pv=d2b4,c5b4,a5a6,b3c3,a6a7,c3c8,a4b4,g8g7,b4b8,c8c1,g1g2,c1a1,a7a8q,a1a8,b8a8,g7f6,g2f3,f6f5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4527510600, helper_started=0, main_score_cp=267, main_qnodes=7116080, source=main-result, main_tt_hits=655054, abort_ms=4527, main_move=d2b4, main_nodes=1825906, search=459, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4527, event=bestmove, latest_move=d2b4}"
"measured","4","29","r4k2/pb2bp1r/2n1p2p/1pq3p1/3B1N2/2NQP1PP/PPP2PK1/R4R2 b - - 1 25","4","460","13","1103540","2249348","544057","3314","332993","883","883","c6d4","c6d4","main-result","true","4426606","1335259.592","3315165100","3","3","3","0","info depth 13 seldepth 27 score cp 563 nodes 1103540 nps 332993 time 3314 hashfull 883 pv c6d4 f2f3 d4f5 f4e2 f5e3 g2h2 f8g8 d3b5 c5b5","{move=c6d4, main_pv=c6d4,f2f3,d4f5,f4e2,f5e3,g2h2,f8g8,d3b5,c5b5, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=3315098600, helper_started=3, main_score_cp=563, main_qnodes=2249348, source=main-result, main_tt_hits=544057, abort_ms=3315, main_move=c6d4, main_nodes=1103540, search=460, main_depth=13, legal=true, helper_pending=0, bestmove_ms=3315, event=bestmove, latest_move=c6d4}"
"measured","4","29","r4k2/pb2bp1r/2n1p2p/1pq3p1/3B1N2/2NQP1PP/PPP2PK1/R4R2 b - - 1 25","1","461","13","2053406","3893576","411984","5422","378717","784","784","c6d4","c6d4","main-result","true","2053406","378621.298","5423376900","0","0","0","0","info depth 13 seldepth 28 score cp 558 nodes 2053406 nps 378717 time 5422 hashfull 784 pv c6d4 f2f3 d4f5 f4e2 f5e3 g2h2 f8g7 d3b5 c5b5 c3b5 e3f1 a1f1 a8c8 b5d4 h7h8 e2c3 h8d8 f1d1 c8c4","{move=c6d4, main_pv=c6d4,f2f3,d4f5,f4e2,f5e3,g2h2,f8g7,d3b5,c5b5,c3b5,e3f1,a1f1,a8c8,b5d4,h7h8,e2c3,h8d8,f1d1,c8c4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=5423333900, helper_started=0, main_score_cp=558, main_qnodes=3893576, source=main-result, main_tt_hits=411984, abort_ms=5423, main_move=c6d4, main_nodes=2053406, search=461, main_depth=13, legal=true, helper_pending=0, bestmove_ms=5423, event=bestmove, latest_move=c6d4}"
"measured","4","29","r4k2/pb2bp1r/2n1p2p/1pq3p1/3B1N2/2NQP1PP/PPP2PK1/R4R2 b - - 1 25","2","462","13","1609606","3086852","570674","4363","368921","845","845","c6d4","c6d4","main-result","true","3195925","732395.462","4363660300","1","1","1","0","info depth 13 seldepth 27 score cp 553 nodes 1609606 nps 368921 time 4363 hashfull 845 pv c6d4 f2f3 d4f5 f4e2 f5e3","{move=c6d4, main_pv=c6d4,f2f3,d4f5,f4e2,f5e3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=4363620500, helper_started=1, main_score_cp=553, main_qnodes=3086852, source=main-result, main_tt_hits=570674, abort_ms=4363, main_move=c6d4, main_nodes=1609606, search=462, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4363, event=bestmove, latest_move=c6d4}"
"measured","4","30","3r2k1/1p3ppp/2pq4/p1n5/P6P/1P6/1PB2QP1/1K2R3 w - - 0 28","1","463","13","777967","1300972","199111","1744","446081","449","449","f2f5","f2f5","main-result","true","777967","445910.432","1744671000","0","0","0","0","info depth 13 seldepth 25 score cp -99 nodes 777967 nps 446081 time 1744 hashfull 449 pv f2f5 g7g6 f5g5 h7h6 g5e3 b7b6 e1d1 d6f6 d1d8 f6d8 h4h5 g8g7 h5g6 f7g6 e3f3","{move=f2f5, main_pv=f2f5,g7g6,f5g5,h7h6,g5e3,b7b6,e1d1,d6f6,d1d8,f6d8,h4h5,g8g7,h5g6,f7g6,e3f3, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1744608900, helper_started=0, main_score_cp=-99, main_qnodes=1300972, source=main-result, main_tt_hits=199111, abort_ms=1744, main_move=f2f5, main_nodes=777967, search=463, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1744, event=bestmove, latest_move=f2f5}"
"measured","4","30","3r2k1/1p3ppp/2pq4/p1n5/P6P/1P6/1PB2QP1/1K2R3 w - - 0 28","2","464","13","827121","1506535","199328","2000","413560","691","691","f2f3","f2f3","main-result","true","1650337","824766.550","2000974700","1","1","1","0","info depth 13 seldepth 25 score cp -117 nodes 827121 nps 413560 time 2000 hashfull 691 pv f2f3 g7g6 h4h5 c5e6","{move=f2f3, main_pv=f2f3,g7g6,h4h5,c5e6, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2000934700, helper_started=1, main_score_cp=-117, main_qnodes=1506535, source=main-result, main_tt_hits=199328, abort_ms=2000, main_move=f2f3, main_nodes=827121, search=464, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2000, event=bestmove, latest_move=f2f3}"
"measured","4","30","3r2k1/1p3ppp/2pq4/p1n5/P6P/1P6/1PB2QP1/1K2R3 w - - 0 28","4","465","13","493078","932618","163012","1209","407839","766","766","f2f5","f2f5","main-result","true","1956558","1616141.675","1210635200","3","3","3","0","info depth 13 seldepth 26 score cp -99 nodes 493078 nps 407839 time 1209 hashfull 766 pv f2f5 g7g6 f5g5","{move=f2f5, main_pv=f2f5,g7g6,f5g5, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1210565700, helper_started=3, main_score_cp=-99, main_qnodes=932618, source=main-result, main_tt_hits=163012, abort_ms=1210, main_move=f2f5, main_nodes=493078, search=465, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1210, event=bestmove, latest_move=f2f5}"
"measured","5","0","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","2","466","13","478682","1085937","144291","1158","413369","553","553","e2e4","e2e4","main-result","true","941880","812558.755","1159153100","1","1","1","0","info depth 13 seldepth 22 score cp 29 nodes 478682 nps 413369 time 1158 hashfull 553 pv e2e4 e7e5","{move=e2e4, main_pv=e2e4,e7e5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1159108600, helper_started=1, main_score_cp=29, main_qnodes=1085937, source=main-result, main_tt_hits=144291, abort_ms=1159, main_move=e2e4, main_nodes=478682, search=466, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1159, event=bestmove, latest_move=e2e4}"
"measured","5","0","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","4","467","13","314927","751603","114707","835","377158","634","634","e2e4","e2e4","main-result","true","1284842","1537019.571","835930800","3","3","3","0","info depth 13 seldepth 25 score cp 29 nodes 314927 nps 377158 time 835 hashfull 634 pv e2e4 e7e5 g1f3","{move=e2e4, main_pv=e2e4,e7e5,g1f3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=835850400, helper_started=3, main_score_cp=29, main_qnodes=751603, source=main-result, main_tt_hits=114707, abort_ms=835, main_move=e2e4, main_nodes=314927, search=467, main_depth=13, legal=true, helper_pending=0, bestmove_ms=835, event=bestmove, latest_move=e2e4}"
"measured","5","0","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","1","468","13","528398","1218768","145603","1260","419363","372","372","e2e4","e2e4","main-result","true","528398","418919.072","1261336700","0","0","0","0","info depth 13 seldepth 23 score cp 29 nodes 528398 nps 419363 time 1260 hashfull 372 pv e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 d2d4 e5d4 f3d4 c6d4 d1d4 c7c6 f1e2","{move=e2e4, main_pv=e2e4,e7e5,g1f3,g8f6,b1c3,b8c6,d2d4,e5d4,f3d4,c6d4,d1d4,c7c6,f1e2, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1261273500, helper_started=0, main_score_cp=29, main_qnodes=1218768, source=main-result, main_tt_hits=145603, abort_ms=1261, main_move=e2e4, main_nodes=528398, search=468, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1261, event=bestmove, latest_move=e2e4}"
"measured","5","1","r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1","4","469","13","7861316","24152103","3083176","30557","257267","1000","1000","e2a6","e2a6","main-result","true","32274974","1056191.277","30557887300","3","3","3","0","info depth 13 seldepth 28 score cp -146 nodes 7861316 nps 257267 time 30557 hashfull 1000 pv e2a6 b4c3 d2c3 e6d5 e5g4 f6g4 c3g7 g4e5 f3g3 h3g2 g3g2 h8h7 a6b7 e7b4 c2c3","{move=e2a6, main_pv=e2a6,b4c3,d2c3,e6d5,e5g4,f6g4,c3g7,g4e5,f3g3,h3g2,g3g2,h8h7,a6b7,e7b4,c2c3, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=30557800700, helper_started=3, main_score_cp=-146, main_qnodes=24152103, source=main-result, main_tt_hits=3083176, abort_ms=30557, main_move=e2a6, main_nodes=7861316, search=469, main_depth=13, legal=true, helper_pending=0, bestmove_ms=30557, event=bestmove, latest_move=e2a6}"
"measured","5","1","r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1","1","470","13","3475078","7660190","475283","11724","296407","925","925","e2a6","e2a6","main-result","true","3475078","296364.284","11725697700","0","0","0","0","info depth 13 seldepth 28 score cp -90 nodes 3475078 nps 296407 time 11724 hashfull 925 pv e2a6 b4c3 d2c3 e6d5 e5g4 h3g2 f3g2 e8f8 c3f6 g7f6 e1c1 f6g5 c1b1 d5e4 h2h4 h8h4","{move=e2a6, main_pv=e2a6,b4c3,d2c3,e6d5,e5g4,h3g2,f3g2,e8f8,c3f6,g7f6,e1c1,f6g5,c1b1,d5e4,h2h4,h8h4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=11725625600, helper_started=0, main_score_cp=-90, main_qnodes=7660190, source=main-result, main_tt_hits=475283, abort_ms=11725, main_move=e2a6, main_nodes=3475078, search=470, main_depth=13, legal=true, helper_pending=0, bestmove_ms=11725, event=bestmove, latest_move=e2a6}"
"measured","5","1","r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1","2","471","13","14119997","41728897","1530866","50917","277314","1000","1000","e2a6","e2a6","main-result","true","29000226","569545.941","50918150600","1","1","1","0","info depth 13 seldepth 28 score cp -167 nodes 14119997 nps 277314 time 50917 hashfull 1000 pv e2a6 e6d5 e5g6 f7g6 c3e2 f6e4 e1c1 e4d2 d1d2 h3g2 f3g2 e8g8 a6d3 g6g5","{move=e2a6, main_pv=e2a6,e6d5,e5g6,f7g6,c3e2,f6e4,e1c1,e4d2,d1d2,h3g2,f3g2,e8g8,a6d3,g6g5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=50918066800, helper_started=1, main_score_cp=-167, main_qnodes=41728897, source=main-result, main_tt_hits=1530866, abort_ms=50918, main_move=e2a6, main_nodes=14119997, search=471, main_depth=13, legal=true, helper_pending=0, bestmove_ms=50918, event=bestmove, latest_move=e2a6}"
"measured","5","2","4k3/8/8/8/8/8/4P3/4K3 w - - 5 39","1","472","13","7568","7523","8952","7","1081142","2","2","e1d2","e1d2","main-result","true","7568","988505.747","7656000","0","0","0","0","info depth 13 seldepth 17 score cp 160 nodes 7568 nps 1081142 time 7 hashfull 2 pv e1d2 e8d7 d2e3 d7d6 e3f4 d6e6 e2e4 e6f6 e4e5 f6e7 f4e3 e7d7 e3e4 d7e6","{move=e1d2, main_pv=e1d2,e8d7,d2e3,d7d6,e3f4,d6e6,e2e4,e6f6,e4e5,f6e7,f4e3,e7d7,e3e4,d7e6, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=7618300, helper_started=0, main_score_cp=160, main_qnodes=7523, source=main-result, main_tt_hits=8952, abort_ms=7, main_move=e1d2, main_nodes=7568, search=472, main_depth=13, legal=true, helper_pending=0, bestmove_ms=7, event=bestmove, latest_move=e1d2}"
"measured","5","2","4k3/8/8/8/8/8/4P3/4K3 w - - 5 39","2","473","13","7232","7591","9264","7","1033142","2","2","e1d2","e1d2","main-result","true","14730","1849712.434","7963400","1","1","1","0","info depth 13 seldepth 18 score cp 159 nodes 7232 nps 1033142 time 7 hashfull 2 pv e1d2 e8d7 d2e3 d7e7 e3f4 e7e6 e2e4 e6f6 e4e5 f6e7 f4f5 e7d7 f5f6 d7c6","{move=e1d2, main_pv=e1d2,e8d7,d2e3,d7e7,e3f4,e7e6,e2e4,e6f6,e4e5,f6e7,f4f5,e7d7,f5f6,d7c6, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=7904200, helper_started=1, main_score_cp=159, main_qnodes=7591, source=main-result, main_tt_hits=9264, abort_ms=7, main_move=e1d2, main_nodes=7232, search=473, main_depth=13, legal=true, helper_pending=0, bestmove_ms=7, event=bestmove, latest_move=e1d2}"
"measured","5","2","4k3/8/8/8/8/8/4P3/4K3 w - - 5 39","4","474","13","6126","6187","8089","5","1225200","2","2","e1d2","e1d2","main-result","true","24312","3717544.879","6539800","3","3","3","0","info depth 13 seldepth 16 score cp 160 nodes 6126 nps 1225200 time 5 hashfull 2 pv e1d2 e8d7 d2e3 d7e6 e3d4 e6e7","{move=e1d2, main_pv=e1d2,e8d7,d2e3,d7e6,e3d4,e6e7, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=6486300, helper_started=3, main_score_cp=160, main_qnodes=6187, source=main-result, main_tt_hits=8089, abort_ms=6, main_move=e1d2, main_nodes=6126, search=474, main_depth=13, legal=true, helper_pending=0, bestmove_ms=6, event=bestmove, latest_move=e1d2}"
"measured","5","3","r3k2r/Pppp1ppp/1b3nbN/nP6/BBP1P3/q4N2/Pp1P2PP/R2Q1RK1 w kq - 0 1","2","475","13","516653","1325214","233936","1791","288471","387","387","c4c5","c4c5","main-result","true","1031034","575377.555","1791926000","1","1","1","0","info depth 13 seldepth 27 score cp -590 nodes 516653 nps 288471 time 1791 hashfull 387 pv c4c5 b6c5 b4c5 a3c5 g1h1 b2a1r d1a1 a8a7 e4e5 f6h5 g2g4 g7h6 g4h5 g6h5 d2d4 c5c4 b5b6","{move=c4c5, main_pv=c4c5,b6c5,b4c5,a3c5,g1h1,b2a1r,d1a1,a8a7,e4e5,f6h5,g2g4,g7h6,g4h5,g6h5,d2d4,c5c4,b5b6, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1791885100, helper_started=1, main_score_cp=-590, main_qnodes=1325214, source=main-result, main_tt_hits=233936, abort_ms=1791, main_move=c4c5, main_nodes=516653, search=475, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1791, event=bestmove, latest_move=c4c5}"
"measured","5","3","r3k2r/Pppp1ppp/1b3nbN/nP6/BBP1P3/q4N2/Pp1P2PP/R2Q1RK1 w kq - 0 1","4","476","13","458662","1208403","274586","1664","275638","386","386","c4c5","c4c5","main-result","true","1830851","1099240.826","1665559500","3","3","3","0","info depth 13 seldepth 27 score cp -590 nodes 458662 nps 275638 time 1664 hashfull 386 pv c4c5 b6c5 b4c5 a3c5 g1h1 b2a1r d1a1 a8a7 e4e5 f6h5 g2g4 g7h6 g4h5 g6h5 d2d4 c5c4 b5b6","{move=c4c5, main_pv=c4c5,b6c5,b4c5,a3c5,g1h1,b2a1r,d1a1,a8a7,e4e5,f6h5,g2g4,g7h6,g4h5,g6h5,d2d4,c5c4,b5b6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1665477600, helper_started=3, main_score_cp=-590, main_qnodes=1208403, source=main-result, main_tt_hits=274586, abort_ms=1665, main_move=c4c5, main_nodes=458662, search=476, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1665, event=bestmove, latest_move=c4c5}"
"measured","5","3","r3k2r/Pppp1ppp/1b3nbN/nP6/BBP1P3/q4N2/Pp1P2PP/R2Q1RK1 w kq - 0 1","1","477","13","605659","1501526","198351","1992","304045","375","375","c4c5","c4c5","main-result","true","605659","303917.601","1992839500","0","0","0","0","info depth 13 seldepth 27 score cp -590 nodes 605659 nps 304045 time 1992 hashfull 375 pv c4c5 b6c5 b4c5 a3c5 g1h1 b2a1r d1a1 a8a7 e4e5 f6h5 g2g4 g7h6 g4h5 g6h5 d2d4 c5c4 b5b6","{move=c4c5, main_pv=c4c5,b6c5,b4c5,a3c5,g1h1,b2a1r,d1a1,a8a7,e4e5,f6h5,g2g4,g7h6,g4h5,g6h5,d2d4,c5c4,b5b6, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1992791700, helper_started=0, main_score_cp=-590, main_qnodes=1501526, source=main-result, main_tt_hits=198351, abort_ms=1992, main_move=c4c5, main_nodes=605659, search=477, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1992, event=bestmove, latest_move=c4c5}"
