"run_type","pass","position","threads","search","helper","exit_cause","completed_depth","bestmove","helper_nodes","helper_elapsed_ns","helper_nps","tt_reads","tt_writes","tt_other","after_abort","after_generation","after_clear","after_resize","reads_after_abort","writes_after_abort","other_after_abort","reads_after_generation","writes_after_generation","other_after_generation","reads_after_clear","writes_after_clear","other_after_clear","reads_after_resize","writes_after_resize","other_after_resize","diagnostic"
"measured","3","1","4","285","3","helper-abort","13","e2a6","2541446","9415143900","269931.721","3771038","2532630","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=9415244100, other_after_abort=0, writes_after_generation=0, abort_ms=9415, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=2532630, reads_after_generation=0, search=285, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=9415, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=9415143900, writes_after_abort=0, helper_nodes=2541446, bestmove=e2a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=3771038, other_after_generation=0, exit_ms=9415}"
"measured","3","1","4","285","1","helper-abort","12","e2a6","2574025","9415154900","273391.678","3505271","2563955","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=9415245800, other_after_abort=0, writes_after_generation=0, abort_ms=9415, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=2563955, reads_after_generation=0, search=285, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=9415, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=9415154900, writes_after_abort=0, helper_nodes=2574025, bestmove=e2a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=3505271, other_after_generation=0, exit_ms=9415}"
"measured","3","1","4","285","2","helper-abort","13","e2a6","2520591","9415150000","267716.499","3843156","2511600","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=9415244100, other_after_abort=0, writes_after_generation=0, abort_ms=9415, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=2511600, reads_after_generation=0, search=285, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=9415, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=9415150000, writes_after_abort=0, helper_nodes=2520591, bestmove=e2a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=3843156, other_after_generation=0, exit_ms=9415}"
"measured","3","2","2","286","1","helper-abort","13","e1d2","7293","7692000","948127.925","16415","7284","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=7742500, other_after_abort=0, writes_after_generation=0, abort_ms=7, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=7284, reads_after_generation=0, search=286, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=7, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=7692000, writes_after_abort=0, helper_nodes=7293, bestmove=e1d2, other_after_resize=0, exit_cause=helper-abort, tt_reads=16415, other_after_generation=0, exit_ms=7}"
"measured","3","2","4","287","1","helper-abort","13","e1d2","5912","6517700","907068.444","13719","5906","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=6564800, other_after_abort=0, writes_after_generation=0, abort_ms=6, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=5906, reads_after_generation=0, search=287, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=6, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=6517700, writes_after_abort=0, helper_nodes=5912, bestmove=e1d2, other_after_resize=0, exit_cause=helper-abort, tt_reads=13719, other_after_generation=0, exit_ms=6}"
"measured","3","2","4","287","2","helper-abort","13","e1d2","5979","6502100","919549.069","13931","5976","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=6564900, other_after_abort=0, writes_after_generation=0, abort_ms=6, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=5976, reads_after_generation=0, search=287, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=6, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=6502100, writes_after_abort=0, helper_nodes=5979, bestmove=e1d2, other_after_resize=0, exit_cause=helper-abort, tt_reads=13931, other_after_generation=0, exit_ms=6}"
"measured","3","2","4","287","3","helper-abort","13","e1d2","5950","6493700","916272.695","13888","5945","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=6564900, other_after_abort=0, writes_after_generation=0, abort_ms=6, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=5945, reads_after_generation=0, search=287, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=6, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=6493700, writes_after_abort=0, helper_nodes=5950, bestmove=e1d2, other_after_resize=0, exit_cause=helper-abort, tt_reads=13888, other_after_generation=0, exit_ms=6}"
"measured","3","3","4","289","1","helper-abort","13","c4c5","555217","2138815300","259590.905","983189","550086","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2138879700, other_after_abort=0, writes_after_generation=0, abort_ms=2138, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=550086, reads_after_generation=0, search=289, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2138, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2138815300, writes_after_abort=0, helper_nodes=555217, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=983189, other_after_generation=0, exit_ms=2138}"
"measured","3","3","4","289","3","helper-abort","13","c4c5","549825","2138791100","257072.792","995185","545326","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2138879700, other_after_abort=0, writes_after_generation=0, abort_ms=2138, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=545326, reads_after_generation=0, search=289, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2138, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2138791100, writes_after_abort=0, helper_nodes=549825, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=995185, other_after_generation=0, exit_ms=2138}"
"measured","3","3","4","289","2","helper-abort","13","c4c5","571039","2138808300","266989.332","1012559","565742","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2138879700, other_after_abort=0, writes_after_generation=0, abort_ms=2138, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=565742, reads_after_generation=0, search=289, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2138, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2138808300, writes_after_abort=0, helper_nodes=571039, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=1012559, other_after_generation=0, exit_ms=2138}"
"measured","3","3","2","291","1","helper-abort","13","c4c5","538569","1876274900","287041.627","890307","532912","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1876342600, other_after_abort=0, writes_after_generation=0, abort_ms=1876, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=532912, reads_after_generation=0, search=291, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1876, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1876274900, writes_after_abort=0, helper_nodes=538569, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=890307, other_after_generation=0, exit_ms=1876}"
"measured","3","4","2","293","1","helper-abort","13","b5c4","248612","681875200","364600.443","375989","247444","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=681971200, other_after_abort=0, writes_after_generation=0, abort_ms=681, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=247444, reads_after_generation=0, search=293, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=681, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=681875200, writes_after_abort=0, helper_nodes=248612, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=375989, other_after_generation=0, exit_ms=681}"
"measured","3","4","4","294","3","helper-abort","13","b5c4","165989","451302800","367799.624","279200","165152","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=451385800, other_after_abort=0, writes_after_generation=0, abort_ms=451, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=165152, reads_after_generation=0, search=294, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=451, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=451302800, writes_after_abort=0, helper_nodes=165989, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=279200, other_after_generation=0, exit_ms=451}"
"measured","3","4","4","294","2","helper-abort","13","b5c4","160620","451312100","355895.621","269906","159860","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=451385800, other_after_abort=0, writes_after_generation=0, abort_ms=451, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=159860, reads_after_generation=0, search=294, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=451, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=451312100, writes_after_abort=0, helper_nodes=160620, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=269906, other_after_generation=0, exit_ms=451}"
"measured","3","4","4","294","1","helper-abort","12","b5c4","162064","451329800","359081.098","242482","161236","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=451386800, other_after_abort=0, writes_after_generation=0, abort_ms=451, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=161236, reads_after_generation=0, search=294, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=451, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=451329800, writes_after_abort=0, helper_nodes=162064, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=242482, other_after_generation=0, exit_ms=451}"
"measured","3","5","2","295","1","helper-abort","13","g1h1","677149","1916366900","353350.394","934006","671910","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1916416900, other_after_abort=0, writes_after_generation=0, abort_ms=1916, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=671910, reads_after_generation=0, search=295, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1916, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1916366900, writes_after_abort=0, helper_nodes=677149, bestmove=g1h1, other_after_resize=0, exit_cause=helper-abort, tt_reads=934006, other_after_generation=0, exit_ms=1916}"
"measured","3","5","4","296","2","helper-abort","13","g1h1","556669","1677310600","331881.883","800442","551636","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1677365400, other_after_abort=0, writes_after_generation=0, abort_ms=1677, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=551636, reads_after_generation=0, search=296, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1677, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1677310600, writes_after_abort=0, helper_nodes=556669, bestmove=g1h1, other_after_resize=0, exit_cause=helper-abort, tt_reads=800442, other_after_generation=0, exit_ms=1677}"
"measured","3","5","4","296","1","helper-abort","13","g1h1","555266","1677315500","331044.458","776989","550646","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1677365400, other_after_abort=0, writes_after_generation=0, abort_ms=1677, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=550646, reads_after_generation=0, search=296, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1677, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1677315500, writes_after_abort=0, helper_nodes=555266, bestmove=g1h1, other_after_resize=0, exit_cause=helper-abort, tt_reads=776989, other_after_generation=0, exit_ms=1677}"
"measured","3","5","4","296","3","helper-abort","13","g1h1","557728","1677286000","332518.127","788264","553243","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1677365600, other_after_abort=0, writes_after_generation=0, abort_ms=1677, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=553243, reads_after_generation=0, search=296, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1677, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1677286000, writes_after_abort=0, helper_nodes=557728, bestmove=g1h1, other_after_resize=0, exit_cause=helper-abort, tt_reads=788264, other_after_generation=0, exit_ms=1677}"
"measured","3","6","4","298","2","helper-abort","12","b4b2","379023","1106487400","342546.151","619142","376280","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1106547300, other_after_abort=0, writes_after_generation=0, abort_ms=1106, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=376280, reads_after_generation=0, search=298, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1106, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1106487400, writes_after_abort=0, helper_nodes=379023, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=619142, other_after_generation=0, exit_ms=1106}"
"measured","3","6","4","298","3","helper-abort","12","b4b2","380123","1106472600","343544.883","642236","377345","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1106547600, other_after_abort=0, writes_after_generation=0, abort_ms=1106, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=377345, reads_after_generation=0, search=298, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1106, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1106472600, writes_after_abort=0, helper_nodes=380123, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=642236, other_after_generation=0, exit_ms=1106}"
"measured","3","6","4","298","1","helper-abort","13","b4b2","366802","1106489900","331500.541","590243","364420","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1106545600, other_after_abort=0, writes_after_generation=0, abort_ms=1106, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=364420, reads_after_generation=0, search=298, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1106, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1106489900, writes_after_abort=0, helper_nodes=366802, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=590243, other_after_generation=0, exit_ms=1106}"
"measured","3","6","2","300","1","helper-abort","13","b4b2","389520","1090282700","357265.139","617568","386923","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1090345000, other_after_abort=0, writes_after_generation=0, abort_ms=1090, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=386923, reads_after_generation=0, search=300, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1090, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1090282700, writes_after_abort=0, helper_nodes=389520, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=617568, other_after_generation=0, exit_ms=1090}"
"measured","3","7","2","302","1","helper-abort","13","g2g4","435396","1035951700","420286.004","620001","431133","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1036011900, other_after_abort=0, writes_after_generation=0, abort_ms=1036, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=431133, reads_after_generation=0, search=302, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1036, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1035951700, writes_after_abort=0, helper_nodes=435396, bestmove=g2g4, other_after_resize=0, exit_cause=helper-abort, tt_reads=620001, other_after_generation=0, exit_ms=1036}"
"measured","3","7","4","303","1","helper-abort","12","g2g4","550287","1356065500","405796.770","753355","545914","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1356114200, other_after_abort=0, writes_after_generation=0, abort_ms=1356, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=545914, reads_after_generation=0, search=303, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1356, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1356065500, writes_after_abort=0, helper_nodes=550287, bestmove=g2g4, other_after_resize=0, exit_cause=helper-abort, tt_reads=753355, other_after_generation=0, exit_ms=1356}"
"measured","3","7","4","303","3","helper-abort","12","g2g4","551297","1356044200","406547.958","734462","546742","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1356113800, other_after_abort=0, writes_after_generation=0, abort_ms=1356, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=546742, reads_after_generation=0, search=303, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1356, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1356044200, writes_after_abort=1, helper_nodes=551297, bestmove=g2g4, other_after_resize=0, exit_cause=helper-abort, tt_reads=734462, other_after_generation=0, exit_ms=1356}"
"measured","3","7","4","303","2","helper-abort","12","g2g4","543660","1356044100","400916.165","706442","538925","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1356114900, other_after_abort=0, writes_after_generation=0, abort_ms=1356, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=538925, reads_after_generation=0, search=303, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1356, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1356044100, writes_after_abort=1, helper_nodes=543660, bestmove=g2g4, other_after_resize=0, exit_cause=helper-abort, tt_reads=706442, other_after_generation=0, exit_ms=1356}"
"measured","3","8","2","304","1","helper-abort","13","b3c2","635889","1694462600","375274.733","1018535","633326","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1694514600, other_after_abort=0, writes_after_generation=0, abort_ms=1694, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=633326, reads_after_generation=0, search=304, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1694, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1694462600, writes_after_abort=0, helper_nodes=635889, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=1018535, other_after_generation=0, exit_ms=1694}"
"measured","3","8","4","305","2","helper-abort","13","b3c2","433995","1230345900","352742.265","756665","431909","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1230412100, other_after_abort=0, writes_after_generation=0, abort_ms=1230, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=431909, reads_after_generation=0, search=305, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1230, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1230345900, writes_after_abort=0, helper_nodes=433995, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=756665, other_after_generation=0, exit_ms=1230}"
"measured","3","8","4","305","1","helper-abort","12","b3c2","430321","1230351400","349754.550","760524","428161","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1230413800, other_after_abort=0, writes_after_generation=0, abort_ms=1230, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=428161, reads_after_generation=0, search=305, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1230, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1230351400, writes_after_abort=0, helper_nodes=430321, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=760524, other_after_generation=0, exit_ms=1230}"
"measured","3","8","4","305","3","helper-abort","13","b3c2","424010","1230339300","344628.510","759408","421959","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1230412000, other_after_abort=0, writes_after_generation=0, abort_ms=1230, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=421959, reads_after_generation=0, search=305, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1230, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1230339300, writes_after_abort=1, helper_nodes=424010, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=759408, other_after_generation=0, exit_ms=1230}"
"measured","3","9","4","307","2","helper-abort","12","c6g6","199386","424447400","469754.321","307266","198306","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=424523700, other_after_abort=0, writes_after_generation=0, abort_ms=424, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=198306, reads_after_generation=0, search=307, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=424, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=424447400, writes_after_abort=0, helper_nodes=199386, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=307266, other_after_generation=0, exit_ms=424}"
"measured","3","9","4","307","3","helper-abort","12","c6g6","201369","424429000","474446.845","309429","200228","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=424523800, other_after_abort=0, writes_after_generation=0, abort_ms=424, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=200228, reads_after_generation=0, search=307, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=424, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=424429000, writes_after_abort=0, helper_nodes=201369, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=309429, other_after_generation=0, exit_ms=424}"
"measured","3","9","4","307","1","helper-abort","12","c6g6","208710","424464000","491702.477","324932","207426","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=424523800, other_after_abort=0, writes_after_generation=0, abort_ms=424, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=207426, reads_after_generation=0, search=307, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=424, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=424464000, writes_after_abort=0, helper_nodes=208710, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=324932, other_after_generation=0, exit_ms=424}"
"measured","3","9","2","309","1","helper-abort","12","c6g6","184716","357073400","517305.406","268467","183676","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=357128900, other_after_abort=0, writes_after_generation=0, abort_ms=357, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=183676, reads_after_generation=0, search=309, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=357, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=357073400, writes_after_abort=0, helper_nodes=184716, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=268467, other_after_generation=0, exit_ms=357}"
