param_name,idx,fisher_diagonal,activation_count,value,min_value,max_value,status
QUEEN_PST_MG[1],525,1.498627e-10,4356,-3.0,-200.0,200.0,STARVED
QUEEN_PST_EG[46],634,1.514197e-10,4707,72.0,-200.0,200.0,STARVED
QUEEN_PST_MG[12],536,1.528941e-10,2728,-38.0,-200.0,200.0,STARVED
QUEEN_PST_EG[13],601,1.532882e-10,2577,59.0,-200.0,200.0,STARVED
QUEEN_PST_EG[48],636,1.536476e-10,4584,27.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[5],209,1.548901e-10,1547,1.0,-200.0,200.0,STARVED
BISHOP_PST_MG[21],289,1.552873e-10,5752,55.0,-200.0,200.0,STARVED
ROOK_PST_MG[21],417,1.558252e-10,7211,41.0,-200.0,200.0,STARVED
QUEEN_PST_EG[20],608,1.581209e-10,3007,105.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[9],149,1.583275e-10,3879,-18.0,-200.0,200.0,STARVED
BISHOP_PST_MG[48],316,1.598340e-10,2792,45.0,-200.0,200.0,STARVED
QUEEN_PST_EG[61],649,1.603889e-10,4204,7.0,-200.0,200.0,STARVED
KING_PST_MG[39],691,1.621695e-10,12635,-112.0,-200.0,200.0,STARVED
QUEEN_PST_EG[11],599,1.649561e-10,3063,93.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[2],206,1.654269e-10,1771,23.0,-200.0,200.0,STARVED
QUEEN_PST_EG[4],592,1.655107e-10,3060,33.0,-200.0,200.0,STARVED
KING_PST_MG[48],700,1.663265e-10,6359,-3.0,-200.0,200.0,STARVED
ROOK_PST_MG[2],398,1.672368e-10,9890,-13.0,-200.0,200.0,STARVED
QUEEN_PST_EG[3],591,1.691867e-10,3612,96.0,-200.0,200.0,STARVED
QUEEN_PST_EG[25],613,1.699711e-10,4470,66.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[21],161,1.704488e-10,4974,86.0,-200.0,200.0,STARVED
QUEEN_PST_EG[31],619,1.708311e-10,5542,103.0,-200.0,200.0,STARVED
KING_PST_EG[15],731,1.719062e-10,1682,30.0,-200.0,200.0,STARVED
QUEEN_PST_MG[11],535,1.724306e-10,3066,23.0,-200.0,200.0,STARVED
ROOK_PST_MG[1],397,1.733600e-10,9756,24.0,-200.0,200.0,STARVED
ROOK_PST_MG[3],399,1.741954e-10,9807,32.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[15],219,1.751263e-10,1538,-27.0,-200.0,200.0,STARVED
QUEEN_PST_EG[1],589,1.756301e-10,4352,86.0,-200.0,200.0,STARVED
QUEEN_PST_EG[56],644,1.764165e-10,4577,-5.0,-200.0,200.0,STARVED
QUEEN_PST_EG[29],617,1.777982e-10,3970,88.0,-200.0,200.0,STARVED
BISHOP_PST_EG[0],332,1.785568e-10,2286,6.0,-200.0,200.0,STARVED
QUEEN_PST_EG[38],626,1.788882e-10,5195,102.0,-200.0,200.0,STARVED
QUEEN_PST_MG[13],537,1.797979e-10,2588,70.0,-200.0,200.0,STARVED
QUEEN_PST_EG[33],621,1.803009e-10,4733,90.0,-200.0,200.0,STARVED
QUEEN_PST_EG[19],607,1.803376e-10,3740,110.0,-200.0,200.0,STARVED
QUEEN_PST_EG[2],590,1.808963e-10,3810,110.0,-200.0,200.0,STARVED
QUEEN_PST_EG[53],641,1.811955e-10,5663,10.0,-200.0,200.0,STARVED
ROOK_PST_MG[23],419,1.818029e-10,8184,-2.0,-200.0,200.0,STARVED
ROOK_PST_MG[0],396,1.857885e-10,11896,3.0,-200.0,200.0,STARVED
QUEEN_PST_EG[17],605,1.876069e-10,3714,63.0,-200.0,200.0,STARVED
KING_PST_MG[38],690,1.893725e-10,18576,-72.0,-200.0,200.0,STARVED
KING_PST_MG[42],694,1.899451e-10,15615,-17.0,-200.0,200.0,STARVED
QUEEN_PST_MG[55],579,1.900764e-10,1652,68.0,-200.0,200.0,STARVED
BISHOP_PST_MG[8],276,1.902277e-10,3802,-13.0,-200.0,200.0,STARVED
KING_PST_MG[37],689,1.911265e-10,22973,-66.0,-200.0,200.0,STARVED
QUEEN_PST_EG[24],612,1.915388e-10,4639,74.0,-200.0,200.0,STARVED
QUEEN_PST_EG[0],588,1.924272e-10,5280,34.0,-200.0,200.0,STARVED
QUEEN_PST_EG[8],596,1.945623e-10,4075,34.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[58],198,1.975807e-10,3811,4.0,-200.0,200.0,STARVED
QUEEN_PST_EG[18],606,1.978272e-10,4109,52.0,-200.0,200.0,STARVED
QUEEN_PST_EG[57],645,1.979129e-10,6082,-10.0,-200.0,200.0,STARVED
QUEEN_PST_EG[16],604,1.985566e-10,4081,31.0,-200.0,200.0,STARVED
QUEEN_PST_EG[10],598,2.024074e-10,3751,78.0,-200.0,200.0,STARVED
QUEEN_PST_MG[20],544,2.024873e-10,3032,28.0,-200.0,200.0,STARVED
BISHOP_PST_MG[20],288,2.033666e-10,5627,17.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[4],208,2.046957e-10,1970,-15.0,-200.0,200.0,STARVED
QUEEN_PST_MG[21],545,2.068958e-10,2812,102.0,-200.0,200.0,STARVED
QUEEN_PST_MG[0],524,2.099429e-10,5303,7.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[49],253,2.104526e-10,2759,7.0,-200.0,200.0,STARVED
QUEEN_PST_EG[37],625,2.110171e-10,5549,75.0,-200.0,200.0,STARVED
QUEEN_PST_EG[32],620,2.114530e-10,9185,23.0,-200.0,200.0,STARVED
BISHOP_PST_EG[2],334,2.115325e-10,2294,32.0,-200.0,200.0,STARVED
QUEEN_PST_EG[26],614,2.118199e-10,4459,71.0,-200.0,200.0,STARVED
ROOK_PST_MG[29],425,2.123564e-10,7661,42.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[13],153,2.127204e-10,4169,77.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[10],150,2.142514e-10,4487,65.0,-200.0,200.0,STARVED
KING_PST_EG[16],732,2.149862e-10,1947,-11.0,-200.0,200.0,STARVED
BISHOP_PST_EG[1],333,2.153482e-10,2216,9.0,-200.0,200.0,STARVED
QUEEN_PST_MG[14],538,2.163620e-10,1792,33.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[54],194,2.171260e-10,3164,40.0,-200.0,200.0,STARVED
ROOK_PST_MG[12],408,2.183799e-10,10104,81.0,-200.0,200.0,STARVED
KING_PST_MG[56],708,2.193208e-10,4938,-29.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[3],207,2.196735e-10,2050,3.0,-200.0,200.0,STARVED
ROOK_PST_MG[15],411,2.204286e-10,9319,25.0,-200.0,200.0,STARVED
BISHOP_PST_EG[63],395,2.207246e-10,2753,9.0,-200.0,200.0,STARVED
ROOK_PST_MG[30],426,2.219138e-10,7001,-5.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[54],258,2.226342e-10,3110,5.0,-200.0,200.0,STARVED
QUEEN_PST_EG[60],648,2.227646e-10,6477,27.0,-200.0,200.0,STARVED
BISHOP_PST_EG[62],394,2.240464e-10,2335,24.0,-200.0,200.0,STARVED
QUEEN_PST_EG[34],622,2.248864e-10,6501,57.0,-200.0,200.0,STARVED
ROOK_PST_MG[13],409,2.254531e-10,10224,78.0,-200.0,200.0,STARVED
BISHOP_PST_EG[5],337,2.268520e-10,2303,22.0,-200.0,200.0,STARVED
BISHOP_PST_EG[15],347,2.287917e-10,2822,16.0,-200.0,200.0,STARVED
KING_PST_EG[11],727,2.310906e-10,2440,-3.0,-200.0,200.0,STARVED
QUEEN_PST_EG[27],615,2.342297e-10,5492,79.0,-200.0,200.0,STARVED
ROOK_PST_MG[14],410,2.352149e-10,9025,-25.0,-200.0,200.0,STARVED
BISHOP_PST_MG[17],285,2.369257e-10,7232,47.0,-200.0,200.0,STARVED
QUEEN_PST_EG[58],646,2.393878e-10,8067,0.0,-200.0,200.0,STARVED
ROOK_PST_MG[38],434,2.401482e-10,6738,26.0,-200.0,200.0,STARVED
BISHOP_PST_EG[48],380,2.407487e-10,2729,12.0,-200.0,200.0,STARVED
QUEEN_PST_MG[15],539,2.414539e-10,2064,76.0,-200.0,200.0,STARVED
QUEEN_PST_EG[28],616,2.427298e-10,4741,97.0,-200.0,200.0,STARVED
QUEEN_PST_EG[36],624,2.444464e-10,6681,68.0,-200.0,200.0,STARVED
BISHOP_PST_MG[18],286,2.444548e-10,7482,31.0,-200.0,200.0,STARVED
BISHOP_PST_MG[14],282,2.455774e-10,4056,28.0,-200.0,200.0,STARVED
ROOK_PST_MG[20],416,2.456307e-10,8823,-14.0,-200.0,200.0,STARVED
BISHOP_PST_MG[10],278,2.459408e-10,5231,-10.0,-200.0,200.0,STARVED
KING_PST_EG[9],725,2.464192e-10,2073,-3.0,-200.0,200.0,STARVED
BISHOP_PST_MG[22],290,2.467236e-10,4933,25.0,-200.0,200.0,STARVED
QUEEN_PST_EG[49],637,2.467708e-10,7420,12.0,-200.0,200.0,STARVED
QUEEN_PST_EG[9],597,2.483947e-10,5389,66.0,-200.0,200.0,STARVED
QUEEN_PST_MG[22],546,2.501475e-10,2266,68.0,-200.0,200.0,STARVED
KING_PST_EG[10],726,2.502899e-10,2506,8.0,-200.0,200.0,STARVED
KING_PST_EG[14],730,2.531402e-10,2613,26.0,-200.0,200.0,STARVED
BISHOP_PST_EG[4],336,2.560521e-10,2354,28.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[8],212,2.602575e-10,2494,4.0,-200.0,200.0,STARVED
BISHOP_PST_MG[56],324,2.610261e-10,4082,4.0,-200.0,200.0,STARVED
KING_PST_EG[12],728,2.616695e-10,2692,11.0,-200.0,200.0,STARVED
